"anomaly_temp","unc_temp","abs_temperature_c","id_time","id_geography","id_climate"
-0.257,0.178,26.572999999999997,199605,95,95199605
0.524,0.325,26.404,199606,95,95199606
0.242,0.262,25.612000000000002,199607,95,95199607
-0.153,0.184,25.457,199608,95,95199608
0.734,0.418,26.264000000000003,199609,95,95199609
0.431,0.273,24.951,199610,95,95199610
-0.29,0.291,23.310000000000002,199611,95,95199611
0.501,0.258,23.181,199612,95,95199612
0.358,0.218,23.208000000000002,199701,95,95199701
0.632,0.175,24.452,199702,95,95199702
0.558,0.34,26.158,199703,95,95199703
0.958,0.244,27.567999999999998,199704,95,95199704
1.117,0.247,27.947,199705,95,95199705
0.301,0.119,26.180999999999997,199706,95,95199706
0.822,0.322,26.192,199707,95,95199707
0.589,0.254,26.198999999999998,199708,95,95199708
0.836,0.243,26.366,199709,95,95199709
0.828,0.222,25.348,199710,95,95199710
1.407,0.267,25.007,199711,95,95199711
1.236,0.269,23.916,199712,95,95199712
1.975,0.173,24.825000000000003,199801,95,95199801
2.153,0.478,25.973,199802,95,95199802
0.792,0.264,26.392000000000003,199803,95,95199803
1.091,0.303,27.701,199804,95,95199804
1.051,0.439,27.880999999999997,199805,95,95199805
1.322,0.296,27.201999999999998,199806,95,95199806
0.708,0.166,26.078,199807,95,95199807
0.978,0.207,26.588,199808,95,95199808
1.348,0.328,26.878,199809,95,95199809
0.425,0.172,24.945,199810,95,95199810
0.762,0.239,24.362000000000002,199811,95,95199811
0.433,0.135,23.113,199812,95,95199812
0.431,0.257,23.281000000000002,199901,95,95199901
0.177,0.278,23.997,199902,95,95199902
0.092,0.347,25.692,199903,95,95199903
0.685,0.371,27.294999999999998,199904,95,95199904
0.227,0.477,27.057,199905,95,95199905
0.208,0.232,26.087999999999997,199906,95,95199906
0.103,0.223,25.473000000000003,199907,95,95199907
0.31,0.176,25.919999999999998,199908,95,95199908
0.056,0.184,25.586000000000002,199909,95,95199909
0.298,0.376,24.817999999999998,199910,95,95199910
-0.823,0.359,22.777,199911,95,95199911
-0.107,0.424,22.573,199912,95,95199912
-0.285,0.388,22.565,200001,95,95200001
-0.318,0.392,23.502,200002,95,95200002
0.166,0.437,25.766000000000002,200003,95,95200003
0.306,0.388,26.916,200004,95,95200004
-0.102,0.224,26.727999999999998,200005,95,95200005
-0.212,0.433,25.668,200006,95,95200006
0.267,0.554,25.637,200007,95,95200007
0.053,0.393,25.663,200008,95,95200008
0.372,0.361,25.902,200009,95,95200009
-0.146,0.12,24.374,200010,95,95200010
1.023,0.232,24.623,200011,95,95200011
-0.062,0.248,22.618,200012,95,95200012
-0.448,0.152,22.402,200101,95,95200101
0.616,0.268,24.436,200102,95,95200102
-0.118,0.302,25.482000000000003,200103,95,95200103
0.684,0.245,27.294,200104,95,95200104
-0.312,0.265,26.517999999999997,200105,95,95200105
0.183,0.506,26.063,200106,95,95200106
0.4,0.413,25.77,200107,95,95200107
0.3,0.207,25.91,200108,95,95200108
-0.148,0.335,25.382,200109,95,95200109
0.2,0.64,24.72,200110,95,95200110
-0.039,0.217,23.561,200111,95,95200111
0.822,0.363,23.502,200112,95,95200112
0.481,0.367,23.331000000000003,200201,95,95200201
0.426,0.32,24.246,200202,95,95200202
0.018,0.325,25.618000000000002,200203,95,95200203
0.083,0.312,26.692999999999998,200204,95,95200204
0.244,0.534,27.073999999999998,200205,95,95200205
0.593,0.284,26.473,200206,95,95200206
0.22,0.448,25.59,200207,95,95200207
0.413,0.24,26.023,200208,95,95200208
0.608,0.296,26.138,200209,95,95200209
0.568,0.4,25.088,200210,95,95200210
0.387,0.157,23.987000000000002,200211,95,95200211
0.981,0.33,23.661,200212,95,95200212
-0.52,0.212,22.330000000000002,200301,95,95200301
1.19,0.179,25.01,200302,95,95200302
1.138,0.131,26.738,200303,95,95200303
0.147,0.354,26.756999999999998,200304,95,95200304
0.674,0.268,27.503999999999998,200305,95,95200305
0.401,0.366,26.281,200306,95,95200306
0.514,0.204,25.884,200307,95,95200307
0.315,0.17,25.925,200308,95,95200308
0.568,0.299,26.098000000000003,200309,95,95200309
0.791,0.208,25.311,200310,95,95200310
0.677,0.287,24.277,200311,95,95200311
-0.306,0.389,22.374,200312,95,95200312
0.338,0.171,23.188000000000002,200401,95,95200401
0.682,0.246,24.502,200402,95,95200402
0.03,0.301,25.630000000000003,200403,95,95200403
0.118,0.262,26.727999999999998,200404,95,95200404
-0.145,0.411,26.685,200405,95,95200405
0.262,0.651,26.142,200406,95,95200406
0.313,0.221,25.683,200407,95,95200407
0.831,0.205,26.441,200408,95,95200408
0.803,0.239,26.333000000000002,200409,95,95200409
0.967,0.338,25.487,200410,95,95200410
0.579,0.237,24.179000000000002,200411,95,95200411
0.489,0.188,23.169,200412,95,95200412
0.037,0.161,22.887,200501,95,95200501
0.449,0.19,24.269000000000002,200502,95,95200502
1.521,0.471,27.121000000000002,200503,95,95200503
1.066,0.5,27.676,200504,95,95200504
0.488,0.16,27.317999999999998,200505,95,95200505
0.97,0.236,26.849999999999998,200506,95,95200506
0.965,0.287,26.335,200507,95,95200507
0.704,0.214,26.314,200508,95,95200508
0.588,0.136,26.118000000000002,200509,95,95200509
0.182,0.329,24.701999999999998,200510,95,95200510
-0.231,0.132,23.369,200511,95,95200511
0.766,0.363,23.445999999999998,200512,95,95200512
0.202,0.268,23.052000000000003,200601,95,95200601
-0.088,0.25,23.732,200602,95,95200602
0.199,0.283,25.799000000000003,200603,95,95200603
0.224,0.217,26.834,200604,95,95200604
0.75,0.324,27.58,200605,95,95200605
0.256,0.24,26.136,200606,95,95200606
0.74,0.234,26.11,200607,95,95200607
0.815,0.201,26.425,200608,95,95200608
0.76,0.372,26.290000000000003,200609,95,95200609
1.409,0.196,25.929,200610,95,95200610
0.225,0.211,23.825000000000003,200611,95,95200611
0.844,0.314,23.524,200612,95,95200612
1.163,0.171,24.013,200701,95,95200701
0.776,0.222,24.596,200702,95,95200702
-0.043,0.293,25.557000000000002,200703,95,95200703
0.503,0.145,27.113,200704,95,95200704
0.405,0.256,27.235,200705,95,95200705
0.769,0.247,26.648999999999997,200706,95,95200706
0.644,0.27,26.014,200707,95,95200707
0.259,0.273,25.869,200708,95,95200708
-0.01,0.24,25.52,200709,95,95200709
-0.053,0.38,24.467,200710,95,95200710
-0.463,0.233,23.137,200711,95,95200711
0.321,0.294,23.001,200712,95,95200712
0.216,0.294,23.066000000000003,200801,95,95200801
0.6,0.281,24.42,200802,95,95200802
-0.231,0.219,25.369,200803,95,95200803
-0.156,0.203,26.454,200804,95,95200804
0.411,0.327,27.241,200805,95,95200805
0.027,0.464,25.907,200806,95,95200806
-0.081,0.228,25.289,200807,95,95200807
0.388,0.23,25.998,200808,95,95200808
0.589,0.343,26.119,200809,95,95200809
-0.45,0.178,24.07,200810,95,95200810
-0.797,0.114,22.803,200811,95,95200811
0.101,0.239,22.781,200812,95,95200812
0.048,0.24,22.898,200901,95,95200901
-0.348,0.212,23.472,200902,95,95200902
-0.884,0.247,24.716,200903,95,95200903
0.389,0.388,26.999,200904,95,95200904
0.007,0.395,26.837,200905,95,95200905
0.38,0.323,26.259999999999998,200906,95,95200906
0.872,0.339,26.242,200907,95,95200907
0.532,0.454,26.142,200908,95,95200908
1.15,0.285,26.68,200909,95,95200909
1.128,0.228,25.648,200910,95,95200910
0.505,0.216,24.105,200911,95,95200911
1.281,0.302,23.961,200912,95,95200912
-0.085,0.16,22.765,201001,95,95201001
0.94,0.289,24.76,201002,95,95201002
-0.064,0.388,25.536,201003,95,95201003
0.53,0.489,27.14,201004,95,95201004
0.357,0.29,27.186999999999998,201005,95,95201005
0.766,0.325,26.646,201006,95,95201006
0.418,0.252,25.788,201007,95,95201007
0.34,0.36,25.95,201008,95,95201008
0.288,0.407,25.818,201009,95,95201009
-0.145,0.305,24.375,201010,95,95201010
-0.279,0.228,23.321,201011,95,95201011
-1.052,0.226,21.628,201012,95,95201012
0.597,0.251,23.447000000000003,201101,95,95201101
0.618,0.265,24.438,201102,95,95201102
-0.019,0.377,25.581000000000003,201103,95,95201103
0.393,0.268,27.003,201104,95,95201104
0.616,0.245,27.445999999999998,201105,95,95201105
0.662,0.332,26.541999999999998,201106,95,95201106
0.481,0.297,25.851000000000003,201107,95,95201107
0.696,0.223,26.306,201108,95,95201108
0.702,0.211,26.232,201109,95,95201109
-0.34,0.222,24.18,201110,95,95201110
0.153,0.313,23.753,201111,95,95201111
0.111,0.165,22.791,201112,95,95201112
0.634,0.14,23.484,201201,95,95201201
0.715,0.247,24.535,201202,95,95201202
0.136,0.267,25.736,201203,95,95201203
-0.214,0.437,26.396,201204,95,95201204
-0.144,0.33,26.686,201205,95,95201205
0.69,0.174,26.57,201206,95,95201206
0.651,0.492,26.021,201207,95,95201207
0.461,0.33,26.070999999999998,201208,95,95201208
0.607,0.173,26.137,201209,95,95201209
0.371,0.144,24.891,201210,95,95201210
-0.509,0.267,23.091,201211,95,95201211
0.867,0.251,23.547,201212,95,95201212
0.673,0.17,23.523000000000003,201301,95,95201301
1.199,0.161,25.019000000000002,201302,95,95201302
-0.441,0.254,25.159000000000002,201303,95,95201303
0.784,0.39,27.394,201304,95,95201304
0.499,0.391,27.328999999999997,201305,95,95201305
0.397,0.242,26.276999999999997,201306,95,95201306
0.771,0.235,26.141000000000002,201307,95,95201307
0.444,0.356,26.054,201308,95,95201308
0.451,0.235,25.981,201309,95,95201309
1.041,0.245,25.561,201310,95,95201310
0.813,0.366,24.413,201311,95,95201311
0.961,0.227,23.641,201312,95,95201312
-0.092,0.255,22.758000000000003,201401,95,95201401
1.121,0.229,24.941,201402,95,95201402
1.051,0.234,26.651,201403,95,95201403
0.782,0.247,27.392,201404,95,95201404
0.152,0.18,26.982,201405,95,95201405
0.646,0.376,26.526,201406,95,95201406
1.257,0.383,26.627000000000002,201407,95,95201407
0.822,0.367,26.432,201408,95,95201408
0.308,0.21,25.838,201409,95,95201409
0.526,0.269,25.046,201410,95,95201410
0.023,0.211,23.623,201411,95,95201411
0.351,0.327,23.031,201412,95,95201412
0.498,0.161,23.348000000000003,201501,95,95201501
0.335,0.183,24.155,201502,95,95201502
0.529,0.287,26.129,201503,95,95201503
1.128,0.353,27.738,201504,95,95201504
0.494,0.615,27.323999999999998,201505,95,95201505
0.585,0.25,26.465,201506,95,95201506
1.085,0.439,26.455000000000002,201507,95,95201507
1.68,0.355,27.29,201508,95,95201508
1.199,0.225,26.729000000000003,201509,95,95201509
1.585,0.242,26.105,201510,95,95201510
1.809,0.312,25.409000000000002,201511,95,95201511
2.253,0.317,24.933,201512,95,95201512
1.687,0.163,-0.4029999999999998,199001,97,97199001
4.871,0.102,5.311000000000001,199002,97,97199002
4.115,0.135,8.985,199003,97,97199003
0.015,0.166,10.185,199004,97,97199004
1.033,0.156,16.123,199005,97,97199005
-0.437,0.273,18.282999999999998,199006,97,97199006
-0.193,0.129,19.956999999999997,199007,97,97199007
0.996,0.289,20.686,199008,97,97199008
-1.66,0.426,14.23,199009,97,97199009
0.544,0.205,10.844000000000001,199010,97,97199010
0.807,0.216,5.797000000000001,199011,97,97199011
-0.237,0.202,-0.056999999999999995,199012,97,97199012
1.957,0.127,-0.13299999999999979,199101,97,97199101
-3.183,0.239,-2.743,199102,97,97199102
2.501,0.169,7.371,199103,97,97199103
-1.208,0.223,8.962,199104,97,97199104
-2.688,0.214,12.402,199105,97,97199105
-0.156,0.091,18.564,199106,97,97199106
1.533,0.152,21.683,199107,97,97199107
0.408,0.185,20.098000000000003,199108,97,97199108
1.017,0.117,16.907,199109,97,97199109
-0.801,0.217,9.499,199110,97,97199110
0.422,0.157,5.412,199111,97,97199111
-2.731,0.272,-2.5509999999999997,199112,97,97199112
1.72,0.255,-0.3699999999999999,199201,97,97199201
1.822,0.158,2.262,199202,97,97199202
0.948,0.193,5.818,199203,97,97199203
1.013,0.184,11.183,199204,97,97199204
0.599,0.187,15.689,199205,97,97199205
0.925,0.21,19.645,199206,97,97199206
1.252,0.116,21.401999999999997,199207,97,97199207
5.125,0.242,24.815,199208,97,97199208
0.414,0.197,16.304000000000002,199209,97,97199209
-0.571,0.199,9.729000000000001,199210,97,97199210
0.472,0.313,5.462,199211,97,97199211
-0.714,0.29,-0.534,199212,97,97199212
1.709,0.391,-0.3809999999999998,199301,97,97199301
-2.434,0.206,-1.9940000000000002,199302,97,97199302
-1.062,0.048,3.808,199303,97,97199303
0.308,0.073,10.478,199304,97,97199304
3.08,0.149,18.17,199305,97,97199305
0.606,0.173,19.326,199306,97,97199306
-0.165,0.113,19.985,199307,97,97199307
1.125,0.101,20.815,199308,97,97199308
-0.258,0.243,15.632000000000001,199309,97,97199309
1.553,0.244,11.853000000000002,199310,97,97199310
-3.62,0.223,1.37,199311,97,97199311
1.849,0.329,2.029,199312,97,97199312
4.678,0.309,2.588,199401,97,97199401
1.083,0.249,1.523,199402,97,97199402
3.233,0.127,8.103,199403,97,97199403
0.767,0.113,10.937,199404,97,97199404
0.669,0.175,15.759,199405,97,97199405
0.56,0.186,19.279999999999998,199406,97,97199406
3.096,0.108,23.246,199407,97,97199407
2.298,0.15,21.988,199408,97,97199408
3.043,0.184,18.933,199409,97,97199409
-1.171,0.164,9.129000000000001,199410,97,97199410
0.941,0.196,5.931,199411,97,97199411
0.894,0.157,1.074,199412,97,97199412
0.817,0.259,-1.273,199501,97,97199501
4.633,0.175,5.073,199502,97,97199502
0.2,0.16,5.07,199503,97,97199503
0.205,0.187,10.375,199504,97,97199504
-0.053,0.29,15.036999999999999,199505,97,97199505
-0.404,0.24,18.316,199506,97,97199506
2.789,0.123,22.939,199507,97,97199507
0.343,0.135,20.033,199508,97,97199508
-1.05,0.247,14.84,199509,97,97199509
1.285,0.179,11.585,199510,97,97199510
-2.8,0.156,2.1900000000000004,199511,97,97199511
-0.592,0.24,-0.412,199512,97,97199512
-0.334,0.202,-2.424,199601,97,97199601
-3.532,0.193,-3.092,199602,97,97199602
-3.233,0.186,1.637,199603,97,97199603
0.711,0.139,10.881,199604,97,97199604
2.097,0.148,17.187,199605,97,97199605
1.004,0.194,19.724,199606,97,97199606
-1.119,0.138,19.031,199607,97,97199607
0.338,0.092,20.028000000000002,199608,97,97199608
-3.219,0.199,12.671000000000001,199609,97,97199609
0.589,0.208,10.889000000000001,199610,97,97199610
2.461,0.216,7.4510000000000005,199611,97,97199611
-2.191,0.237,-2.0109999999999997,199612,97,97199612
-0.315,0.355,-2.405,199701,97,97199701
1.671,0.127,2.111,199702,97,97199702
0.113,0.125,4.9830000000000005,199703,97,97199703
-3.053,0.17,7.117,199704,97,97199704
1.305,0.273,16.395,199705,97,97199705
0.527,0.214,19.247,199706,97,97199706
-0.566,0.213,19.584,199707,97,97199707
0.675,0.115,20.365000000000002,199708,97,97199708
-0.241,0.105,15.649000000000001,199709,97,97199709
-2.325,0.187,7.9750000000000005,199710,97,97199710
0.523,0.204,5.513,199711,97,97199711
1.638,0.185,1.8179999999999998,199712,97,97199712
3.982,0.183,1.8920000000000003,199801,97,97199801
4.073,0.262,4.513000000000001,199802,97,97199802
-1.054,0.231,3.816,199803,97,97199803
1.707,0.165,11.877,199804,97,97199804
0.168,0.234,15.258,199805,97,97199805
1.373,0.255,20.093,199806,97,97199806
0.774,0.143,20.924,199807,97,97199807
1.024,0.151,20.714000000000002,199808,97,97199808
-0.615,0.15,15.275,199809,97,97199809
0.945,0.238,11.245000000000001,199810,97,97199810
-2.285,0.12,2.705,199811,97,97199811
-3.953,0.332,-3.7729999999999997,199812,97,97199812
1.573,0.298,-0.5169999999999999,199901,97,97199901
-0.418,0.113,0.02200000000000002,199902,97,97199902
2.123,0.13,6.993,199903,97,97199903
1.714,0.17,11.884,199904,97,97199904
0.68,0.188,15.77,199905,97,97199905
0.79,0.111,19.509999999999998,199906,97,97199906
1.498,0.157,21.648,199907,97,97199907
0.365,0.19,20.055,199908,97,97199908
2.603,0.19,18.493000000000002,199909,97,97199909
0.439,0.249,10.739,199910,97,97199910
-1.744,0.145,3.2460000000000004,199911,97,97199911
-0.124,0.151,0.055999999999999994,199912,97,97199912
-0.743,0.147,-2.8329999999999997,200001,97,97200001
2.589,0.146,3.029,200002,97,97200002
0.948,0.131,5.818,200003,97,97200003
3.528,0.156,13.698,200004,97,97200004
2.422,0.203,17.512,200005,97,97200005
1.779,0.199,20.499,200006,97,97200006
-0.109,0.104,20.040999999999997,200007,97,97200007
2.837,0.237,22.527,200008,97,97200008
-0.126,0.175,15.764000000000001,200009,97,97200009
2.947,0.15,13.247,200010,97,97200010
3.764,0.223,8.754,200011,97,97200011
2.076,0.137,2.2560000000000002,200012,97,97200012
2.907,0.161,0.8170000000000002,200101,97,97200101
2.418,0.168,2.858,200102,97,97200102
3.1,0.113,7.970000000000001,200103,97,97200103
0.08,0.083,10.25,200104,97,97200104
2.272,0.198,17.362,200105,97,97200105
-1.031,0.204,17.689,200106,97,97200106
1.233,0.138,21.383,200107,97,97200107
2.413,0.21,22.103,200108,97,97200108
-1.388,0.241,14.502,200109,97,97200109
3.079,0.192,13.379000000000001,200110,97,97200110
-2.063,0.22,2.927,200111,97,97200111
-4.892,0.314,-4.712000000000001,200112,97,97200112
1.351,0.258,-0.7389999999999999,200201,97,97200201
4.51,0.199,4.95,200202,97,97200202
2.62,0.096,7.49,200203,97,97200203
0.505,0.137,10.675,200204,97,97200204
3.312,0.118,18.402,200205,97,97200205
2.015,0.141,20.735,200206,97,97200206
2.635,0.226,22.784999999999997,200207,97,97200207
1.465,0.105,21.155,200208,97,97200208
-0.515,0.176,15.375,200209,97,97200209
-0.193,0.284,10.107000000000001,200210,97,97200210
2.608,0.143,7.598000000000001,200211,97,97200211
-1.359,0.228,-1.179,200212,97,97200212
-0.532,0.216,-2.622,200301,97,97200301
-4.354,0.247,-3.914,200302,97,97200302
0.304,0.209,5.174,200303,97,97200303
-0.249,0.091,9.921,200304,97,97200304
4.115,0.279,19.205,200305,97,97200305
3.701,0.202,22.421,200306,97,97200306
1.824,0.22,21.974,200307,97,97200307
3.796,0.277,23.486,200308,97,97200308
0.226,0.177,16.116,200309,97,97200309
-2.093,0.17,8.207,200310,97,97200310
2.037,0.11,7.027,200311,97,97200311
0.326,0.206,0.506,200312,97,97200312
-0.6,0.128,-2.69,200401,97,97200401
0.836,0.152,1.276,200402,97,97200402
0.226,0.183,5.096,200403,97,97200403
1.223,0.152,11.393,200404,97,97200404
-0.731,0.182,14.359,200405,97,97200405
-0.019,0.205,18.701,200406,97,97200406
0.671,0.208,20.820999999999998,200407,97,97200407
1.04,0.18,20.73,200408,97,97200408
-0.416,0.145,15.474,200409,97,97200409
1.722,0.18,12.022,200410,97,97200410
0.557,0.114,5.547000000000001,200411,97,97200411
0.685,0.158,0.865,200412,97,97200412
1.669,0.21,-0.4209999999999998,200501,97,97200501
-3.394,0.243,-2.954,200502,97,97200502
-1.415,0.149,3.455,200503,97,97200503
0.938,0.216,11.108,200504,97,97200504
1.116,0.165,16.206,200505,97,97200505
0.024,0.17,18.744,200506,97,97200506
0.888,0.07,21.038,200507,97,97200507
-0.289,0.108,19.401,200508,97,97200508
1.111,0.202,17.001,200509,97,97200509
0.931,0.231,11.231000000000002,200510,97,97200510
-0.936,0.134,4.054,200511,97,97200511
0.22,0.242,0.4,200512,97,97200512
-1.103,0.208,-3.1929999999999996,200601,97,97200601
-1.277,0.172,-0.837,200602,97,97200602
-0.993,0.17,3.8770000000000002,200603,97,97200603
1.868,0.165,12.038,200604,97,97200604
0.285,0.343,15.375,200605,97,97200605
0.538,0.194,19.258,200606,97,97200606
2.923,0.2,23.073,200607,97,97200607
-0.722,0.169,18.968,200608,97,97200608
1.708,0.21,17.598,200609,97,97200609
2.158,0.174,12.458,200610,97,97200610
2.014,0.084,7.004,200611,97,97200611
2.086,0.187,2.266,200612,97,97200612
6.474,0.232,4.384,200701,97,97200701
4.142,0.141,4.582000000000001,200702,97,97200702
3.268,0.119,8.138,200703,97,97200703
2.258,0.327,12.428,200704,97,97200704
2.615,0.214,17.705,200705,97,97200705
2.778,0.179,21.497999999999998,200706,97,97200706
2.63,0.204,22.779999999999998,200707,97,97200707
2.199,0.158,21.889000000000003,200708,97,97200708
-1.583,0.13,14.307,200709,97,97200709
-0.418,0.249,9.882000000000001,200710,97,97200710
-1.429,0.151,3.561,200711,97,97200711
-1.07,0.133,-0.8900000000000001,200712,97,97200712
3.037,0.284,0.9470000000000001,200801,97,97200801
3.259,0.153,3.699,200802,97,97200802
1.679,0.162,6.549,200803,97,97200803
1.22,0.131,11.39,200804,97,97200804
1.592,0.188,16.682,200805,97,97200805
1.96,0.165,20.68,200806,97,97200806
0.848,0.129,20.997999999999998,200807,97,97200807
1.426,0.157,21.116,200808,97,97200808
-0.724,0.128,15.166,200809,97,97200809
1.729,0.091,12.029,200810,97,97200810
1.614,0.167,6.604,200811,97,97200811
2.267,0.241,2.447,200812,97,97200812
0.036,0.162,-2.054,200901,97,97200901
0.616,0.142,1.056,200902,97,97200902
0.899,0.118,5.769,200903,97,97200903
4.057,0.14,14.227,200904,97,97200904
1.779,0.311,16.869,200905,97,97200905
0.086,0.294,18.805999999999997,200906,97,97200906
1.971,0.199,22.121,200907,97,97200907
2.219,0.196,21.909000000000002,200908,97,97200908
2.422,0.182,18.312,200909,97,97200909
0.32,0.142,10.620000000000001,200910,97,97200910
1.992,0.116,6.982,200911,97,97200911
1.079,0.244,1.259,200912,97,97200912
-0.139,0.16,-2.229,201001,97,97201001
0.216,0.251,0.656,201002,97,97201002
1.188,0.079,6.058,201003,97,97201003
1.036,0.116,11.206,201004,97,97201004
0.86,0.183,15.95,201005,97,97201005
0.826,0.205,19.546,201006,97,97201006
2.435,0.193,22.584999999999997,201007,97,97201007
1.082,0.198,20.772000000000002,201008,97,97201008
-1.101,0.233,14.789000000000001,201009,97,97201009
-2.162,0.093,8.138000000000002,201010,97,97201010
3.166,0.22,8.156,201011,97,97201011
-1.713,0.162,-1.5330000000000001,201012,97,97201012
1.581,0.309,-0.5089999999999999,201101,97,97201101
-0.982,0.122,-0.542,201102,97,97201102
1.154,0.131,6.024,201103,97,97201103
2.454,0.178,12.624,201104,97,97201104
1.025,0.233,16.115,201105,97,97201105
1.547,0.206,20.267,201106,97,97201106
0.609,0.245,20.759,201107,97,97201107
2.269,0.188,21.959000000000003,201108,97,97201108
3.29,0.239,19.18,201109,97,97201109
-0.318,0.127,9.982000000000001,201110,97,97201110
-2.445,0.159,2.5450000000000004,201111,97,97201111
2.089,0.199,2.269,201112,97,97201112
2.651,0.135,0.5609999999999999,201201,97,97201201
-4.626,0.209,-4.186,201202,97,97201202
2.722,0.179,7.5920000000000005,201203,97,97201203
1.664,0.145,11.834,201204,97,97201204
1.623,0.273,16.713,201205,97,97201205
2.27,0.172,20.99,201206,97,97201206
3.318,0.229,23.468,201207,97,97201207
2.877,0.331,22.567,201208,97,97201208
2.379,0.25,18.269000000000002,201209,97,97201209
1.029,0.155,11.329,201210,97,97201210
2.49,0.074,7.48,201211,97,97201211
-0.926,0.338,-0.746,201212,97,97201212
1.849,0.156,-0.24099999999999988,201301,97,97201301
1.4,0.194,1.8399999999999999,201302,97,97201302
-1.233,0.24,3.637,201303,97,97201303
1.882,0.192,12.052,201304,97,97201304
1.29,0.185,16.38,201305,97,97201305
0.895,0.196,19.615,201306,97,97201306
1.97,0.107,22.119999999999997,201307,97,97201307
2.573,0.248,22.263,201308,97,97201308
-0.913,0.121,14.977,201309,97,97201309
2.08,0.151,12.38,201310,97,97201310
2.202,0.112,7.192,201311,97,97201311
1.188,0.249,1.3679999999999999,201312,97,97201312
4.529,0.17,2.439,201401,97,97201401
3.91,0.239,4.3500000000000005,201402,97,97201402
4.325,0.172,9.195,201403,97,97201403
2.214,0.12,12.384,201404,97,97201404
0.402,0.154,15.491999999999999,201405,97,97201405
0.694,0.235,19.413999999999998,201406,97,97201406
1.51,0.151,21.66,201407,97,97201407
0.246,0.22,19.936,201408,97,97201408
0.934,0.18,16.824,201409,97,97201409
1.924,0.171,12.224,201410,97,97201410
2.516,0.162,7.506,201411,97,97201411
2.412,0.261,2.592,201412,97,97201412
3.731,0.119,1.641,201501,97,97201501
1.333,0.138,1.773,201502,97,97201502
1.697,0.169,6.567,201503,97,97201503
0.528,0.31,10.698,201504,97,97201504
1.15,0.276,16.24,201505,97,97201505
1.35,0.172,20.07,201506,97,97201506
3.329,0.246,23.479,201507,97,97201507
3.864,0.199,23.554000000000002,201508,97,97201508
1.658,0.2,17.548000000000002,201509,97,97201509
-0.156,0.168,10.144,201510,97,97201510
1.811,0.197,6.801,201511,97,97201511
2.399,0.259,2.579,201512,97,97201512
1.538,0.239,18.538,199001,100,100199001
0.158,0.249,19.908,199002,100,100199002
-1.137,0.276,22.942999999999998,199003,100,100199003
-0.251,0.211,27.569,199004,100,100199004
-0.941,0.253,29.149,199005,100,100199005
-0.391,0.298,28.839,199006,100,100199006
-0.492,0.237,26.438,199007,100,100199007
0.206,0.257,26.476,199008,100,100199008
-0.055,0.359,26.085,199009,100,100199009
-0.535,0.123,23.965,199010,100,100199010
0.632,0.294,21.522000000000002,199011,100,100199011
0.414,0.256,17.974,199012,100,100199012
-0.128,0.139,16.872,199101,100,100199101
0.676,0.109,20.426,199102,100,100199102
0.444,0.123,24.523999999999997,199103,100,100199103
-0.364,0.254,27.456,199104,100,100199104
0.317,0.232,30.407,199105,100,100199105
-0.291,0.23,28.939,199106,100,100199106
0.574,0.188,27.504,199107,100,100199107
-0.071,0.265,26.198999999999998,199108,100,100199108
0.289,0.193,26.429000000000002,199109,100,100199109
-0.132,0.178,24.368,199110,100,100199110
-0.291,0.168,20.599,199111,100,100199111
-0.052,0.259,17.508,199112,100,100199112
0,0.164,17,199201,100,100199201
-0.769,0.168,18.981,199202,100,100199202
0.205,0.123,24.284999999999997,199203,100,100199203
-0.041,0.276,27.779,199204,100,100199204
-0.361,0.192,29.729,199205,100,100199205
0.722,0.224,29.952,199206,100,100199206
0.443,0.178,27.373,199207,100,100199207
-0.054,0.236,26.216,199208,100,100199208
-0.126,0.27,26.014,199209,100,100199209
-0.13,0.203,24.37,199210,100,100199210
0.166,0.269,21.056,199211,100,100199211
0.164,0.401,17.724,199212,100,100199212
0.371,0.25,17.371,199301,100,100199301
0.589,0.235,20.339,199302,100,100199302
-0.922,0.162,23.157999999999998,199303,100,100199303
-0.18,0.124,27.64,199304,100,100199304
0.447,0.137,30.537,199305,100,100199305
0.237,0.138,29.467,199306,100,100199306
0.282,0.171,27.212,199307,100,100199307
0.509,0.268,26.779,199308,100,100199308
-0.173,0.227,25.967000000000002,199309,100,100199309
0.3,0.192,24.8,199310,100,100199310
0.457,0.213,21.347,199311,100,100199311
0.159,0.273,17.718999999999998,199312,100,100199312
1.066,0.292,18.066,199401,100,100199401
-0.296,0.133,19.454,199402,100,100199402
1.096,0.233,25.176,199403,100,100199403
-0.689,0.173,27.131,199404,100,100199404
0.674,0.154,30.764,199405,100,100199405
-0.208,0.18,29.022000000000002,199406,100,100199406
-0.476,0.198,26.454,199407,100,100199407
-0.194,0.145,26.076,199408,100,100199408
-0.095,0.183,26.045,199409,100,100199409
-0.232,0.221,24.268,199410,100,100199410
0.093,0.162,20.983,199411,100,100199411
-0.028,0.191,17.532,199412,100,100199412
-0.795,0.212,16.205,199501,100,100199501
0.038,0.118,19.788,199502,100,100199502
-0.627,0.11,23.453,199503,100,100199503
-0.145,0.169,27.675,199504,100,100199504
0.201,0.315,30.291,199505,100,100199505
1.414,0.231,30.644000000000002,199506,100,100199506
0.288,0.19,27.218,199507,100,100199507
0.368,0.117,26.637999999999998,199508,100,100199508
0.385,0.22,26.525000000000002,199509,100,100199509
0.556,0.215,25.056,199510,100,100199510
0.335,0.091,21.225,199511,100,100199511
